Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model,NII_6584_1_Model,NII_6584_2_Model
6549.8279,0.0637,0.0593,0.0000,0.0001,0.0000,0.0000,0.0026,0.0004,0.0000,0.0000
6549.8992,0.0667,0.0593,0.0000,0.0001,0.0000,0.0000,0.0021,0.0006,0.0000,0.0000
6549.9704,0.0645,0.0593,0.0000,0.0001,0.0000,0.0000,0.0018,0.0010,0.0000,0.0000
6550.0417,0.0647,0.0593,0.0000,0.0001,0.0000,0.0000,0.0014,0.0016,0.0000,0.0000
6550.1129,0.0599,0.0593,0.0000,0.0001,0.0000,0.0000,0.0011,0.0025,0.0000,0.0000
6550.1841,0.0723,0.0593,0.0000,0.0001,0.0000,0.0000,0.0009,0.0037,0.0000,0.0000
6550.2553,0.0639,0.0593,0.0000,0.0001,0.0000,0.0000,0.0007,0.0054,0.0000,0.0000
6550.3265,0.0538,0.0593,0.0000,0.0001,0.0000,0.0000,0.0006,0.0078,0.0000,0.0000
6550.3976,0.0624,0.0593,0.0000,0.0001,0.0000,0.0000,0.0004,0.0111,0.0000,0.0000
6550.4688,0.0566,0.0593,0.0000,0.0001,0.0000,0.0000,0.0003,0.0153,0.0000,0.0000
6550.5399,0.0650,0.0593,0.0000,0.0001,0.0000,0.0000,0.0003,0.0206,0.0000,0.0000
6550.6110,0.0733,0.0593,0.0000,0.0001,0.0000,0.0000,0.0002,0.0273,0.0000,0.0000
6550.6820,0.0851,0.0593,0.0000,0.0001,0.0000,0.0000,0.0001,0.0353,0.0000,0.0000
6550.7531,0.0972,0.0593,0.0000,0.0001,0.0000,0.0000,0.0001,0.0447,0.0000,0.0000
6550.8241,0.1211,0.0593,0.0000,0.0001,0.0000,0.0000,0.0001,0.0555,0.0000,0.0000
6550.8951,0.1473,0.0593,0.0000,0.0001,0.0000,0.0000,0.0001,0.0674,0.0000,0.0000
6550.9661,0.1668,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0801,0.0000,0.0000
6551.0370,0.2028,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0932,0.0000,0.0000
6551.1080,0.2195,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1063,0.0000,0.0000
6551.1789,0.2415,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1186,0.0000,0.0000
6551.2498,0.2390,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1296,0.0000,0.0000
6551.3207,0.2214,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1387,0.0000,0.0000
6551.3915,0.2338,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1453,0.0000,0.0000
6551.4623,0.2137,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1490,0.0000,0.0000
6551.5331,0.1994,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1497,0.0000,0.0000
6551.6039,0.1975,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1472,0.0000,0.0000
6551.6747,0.1894,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1418,0.0000,0.0000
6551.7455,0.1861,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1337,0.0000,0.0000
6551.8162,0.1758,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
6551.8869,0.1585,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.1117,0.0000,0.0000
6551.9576,0.1356,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0989,0.0000,0.0000
6552.0282,0.1388,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0858,0.0000,0.0000
6552.0989,0.1319,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000
6552.1695,0.1274,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0606,0.0000,0.0000
6552.2401,0.1219,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0494,0.0000,0.0000
6552.3107,0.1175,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0394,0.0000,0.0000
6552.3812,0.1128,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0308,0.0000,0.0000
6552.4518,0.1040,0.0593,0.0000,0.0001,0.0000,0.0000,0.0000,0.0236,0.0000,0.0000
6552.5223,0.0946,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0177,0.0000,0.0000
6552.5928,0.0863,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0130,0.0000,0.0000
6552.6633,0.0974,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000
6552.7337,0.0779,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000
6552.8041,0.0852,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000
6552.8746,0.0723,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000
6552.9450,0.0705,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000
6553.0153,0.0715,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000
6553.0857,0.0763,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000
6553.1560,0.0787,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000
6553.2263,0.0664,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
6553.2966,0.0663,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
6553.3668,0.0706,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6553.4371,0.0631,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6553.5073,0.0642,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.5775,0.0646,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.6477,0.0623,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.7179,0.0606,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.7880,0.0644,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.8581,0.0624,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.9282,0.0535,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6553.9983,0.0666,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.0683,0.0567,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.1384,0.0562,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.2084,0.0625,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.2784,0.0709,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.3483,0.0578,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.4183,0.0613,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.4882,0.0648,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.5581,0.0634,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.6280,0.0613,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.6979,0.0531,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.7677,0.0637,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.8375,0.0596,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.9073,0.0592,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.9771,0.0531,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.0469,0.0567,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.1166,0.0652,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.1863,0.0633,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.2560,0.0608,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.3257,0.0605,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.3954,0.0634,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.4650,0.0505,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.5346,0.0606,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.6042,0.0708,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.6738,0.0621,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.7433,0.0646,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.8129,0.0606,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.8824,0.0613,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.9518,0.0588,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.0213,0.0698,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.0908,0.0510,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.1602,0.0569,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.2296,0.0674,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.2990,0.0590,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.3683,0.0512,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.4377,0.0633,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.5070,0.0673,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.5763,0.0675,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.6456,0.0603,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.7148,0.0499,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.7841,0.0614,0.0592,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.8533,0.0620,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.9225,0.0607,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.9916,0.0577,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.0608,0.0593,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.1299,0.0594,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.1990,0.0573,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.2681,0.0650,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.3372,0.0691,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.4062,0.0697,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.4753,0.0652,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.5443,0.0616,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.6133,0.0604,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.6822,0.0597,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.7512,0.0616,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.8201,0.0729,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.8890,0.0633,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.9579,0.0658,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.0267,0.0552,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.0956,0.0638,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.1644,0.0571,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.2332,0.0664,0.0591,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.3019,0.0617,0.0591,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
6558.3707,0.0519,0.0591,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
6558.4394,0.0588,0.0591,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
6558.5081,0.0647,0.0591,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
6558.5768,0.0580,0.0591,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
6558.6455,0.0530,0.0591,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
6558.7142,0.0609,0.0591,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
6558.7828,0.0602,0.0591,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
6558.8514,0.0585,0.0591,0.0000,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
6558.9200,0.0637,0.0591,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
6558.9886,0.0608,0.0591,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
6559.0571,0.0657,0.0591,0.0000,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000
6559.1256,0.0640,0.0591,0.0000,0.0001,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000
6559.1941,0.0629,0.0591,0.0000,0.0001,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000
6559.2626,0.0621,0.0591,0.0000,0.0001,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000
6559.3311,0.0580,0.0591,0.0000,0.0001,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
6559.3995,0.0734,0.0591,0.0000,0.0001,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000
6559.4679,0.0561,0.0591,0.0000,0.0001,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000
6559.5363,0.0587,0.0591,0.0000,0.0001,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000
6559.6047,0.0605,0.0591,0.0000,0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000
6559.6731,0.0640,0.0591,0.0000,0.0001,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000
6559.7414,0.0659,0.0591,0.0000,0.0001,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000
6559.8097,0.0583,0.0591,0.0000,0.0001,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000
6559.8780,0.0615,0.0591,0.0000,0.0001,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000
6559.9463,0.0685,0.0591,0.0000,0.0001,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000
6560.0145,0.0621,0.0591,0.0000,0.0001,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000
6560.0828,0.0624,0.0591,0.0000,0.0001,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000
6560.1510,0.0716,0.0591,0.0000,0.0001,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000
6560.2192,0.0634,0.0591,0.0000,0.0001,0.0071,0.0000,0.0000,0.0000,0.0000,0.0000
6560.2873,0.0688,0.0591,0.0000,0.0001,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000
6560.3555,0.0629,0.0591,0.0000,0.0001,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000
6560.4236,0.0708,0.0591,0.0000,0.0001,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000
6560.4917,0.0698,0.0591,0.0000,0.0001,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000
6560.5598,0.0678,0.0591,0.0000,0.0001,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000
6560.6279,0.0699,0.0591,0.0000,0.0001,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000
6560.6959,0.0721,0.0591,0.0000,0.0001,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000
6560.7639,0.0685,0.0591,0.0000,0.0001,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000
6560.8319,0.0694,0.0591,0.0000,0.0001,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
6560.8999,0.0717,0.0591,0.0000,0.0001,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000
6560.9679,0.0767,0.0591,0.0000,0.0001,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000
6561.0358,0.0801,0.0591,0.0000,0.0001,0.0277,0.0000,0.0000,0.0000,0.0000,0.0000
6561.1037,0.0887,0.0591,0.0000,0.0001,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000
6561.1716,0.0895,0.0590,0.0000,0.0001,0.0334,0.0000,0.0000,0.0000,0.0000,0.0000
6561.2395,0.0892,0.0590,0.0000,0.0001,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000
6561.3074,0.0961,0.0590,0.0000,0.0001,0.0399,0.0000,0.0000,0.0000,0.0000,0.0000
6561.3752,0.0962,0.0590,0.0000,0.0001,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000
6561.4430,0.1007,0.0590,0.0000,0.0001,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000
6561.5108,0.1117,0.0590,0.0000,0.0001,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000
6561.5786,0.1126,0.0590,0.0000,0.0001,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000
6561.6463,0.1068,0.0590,0.0000,0.0001,0.0592,0.0000,0.0000,0.0000,0.0000,0.0000
6561.7141,0.1103,0.0590,0.0000,0.0001,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000
6561.7818,0.1182,0.0590,0.0000,0.0001,0.0680,0.0000,0.0000,0.0000,0.0000,0.0000
6561.8495,0.1385,0.0590,0.0000,0.0001,0.0725,0.0000,0.0000,0.0000,0.0000,0.0000
6561.9171,0.1371,0.0590,0.0000,0.0001,0.0772,0.0000,0.0000,0.0000,0.0000,0.0000
6561.9848,0.1572,0.0590,0.0000,0.0001,0.0819,0.0000,0.0000,0.0000,0.0000,0.0000
6562.0524,0.1617,0.0590,0.0000,0.0001,0.0867,0.0000,0.0000,0.0000,0.0000,0.0000
6562.1200,0.1692,0.0590,0.0000,0.0001,0.0915,0.0000,0.0000,0.0000,0.0000,0.0000
6562.1876,0.1750,0.0590,0.0000,0.0001,0.0963,0.0000,0.0000,0.0000,0.0000,0.0000
6562.2552,0.1786,0.0590,0.0000,0.0001,0.1011,0.0000,0.0000,0.0000,0.0000,0.0000
6562.3227,0.1925,0.0590,0.0000,0.0001,0.1059,0.0000,0.0000,0.0000,0.0000,0.0000
6562.3902,0.1878,0.0590,0.0000,0.0001,0.1105,0.0000,0.0000,0.0000,0.0000,0.0000
6562.4577,0.1924,0.0590,0.0000,0.0000,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000
6562.5252,0.1988,0.0590,0.0000,0.0000,0.1195,0.0000,0.0000,0.0000,0.0000,0.0000
6562.5927,0.1997,0.0590,0.0000,0.0000,0.1237,0.0000,0.0000,0.0000,0.0000,0.0000
6562.6601,0.2161,0.0590,0.0000,0.0000,0.1278,0.0000,0.0000,0.0000,0.0000,0.0000
6562.7275,0.2028,0.0590,0.0000,0.0000,0.1316,0.0000,0.0000,0.0000,0.0000,0.0000
6562.7949,0.1939,0.0590,0.0000,0.0000,0.1351,0.0000,0.0000,0.0000,0.0000,0.0000
6562.8623,0.1806,0.0590,0.0000,0.0000,0.1384,0.0000,0.0000,0.0000,0.0000,0.0000
6562.9297,0.1997,0.0590,0.0000,0.0000,0.1414,0.0000,0.0000,0.0000,0.0000,0.0000
6562.9970,0.1993,0.0590,0.0000,0.0000,0.1440,0.0000,0.0000,0.0000,0.0000,0.0000
6563.0643,0.1868,0.0590,0.0000,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000
6563.1316,0.1953,0.0590,0.0000,0.0000,0.1483,0.0000,0.0000,0.0000,0.0000,0.0000
6563.1989,0.1979,0.0590,0.0000,0.0000,0.1498,0.0000,0.0000,0.0000,0.0000,0.0000
6563.2661,0.1976,0.0590,0.0000,0.0000,0.1510,0.0000,0.0000,0.0000,0.0000,0.0000
6563.3334,0.1965,0.0590,0.0000,0.0000,0.1518,0.0000,0.0000,0.0000,0.0000,0.0000
6563.4006,0.1936,0.0590,0.0000,0.0000,0.1521,0.0000,0.0000,0.0000,0.0000,0.0000
6563.4678,0.1976,0.0590,0.0000,0.0000,0.1521,0.0000,0.0000,0.0000,0.0000,0.0000
6563.5349,0.1967,0.0590,0.0000,0.0000,0.1516,0.0001,0.0000,0.0000,0.0000,0.0000
6563.6021,0.2047,0.0590,0.0000,0.0000,0.1507,0.0001,0.0000,0.0000,0.0000,0.0000
6563.6692,0.2017,0.0590,0.0000,0.0000,0.1495,0.0002,0.0000,0.0000,0.0000,0.0000
6563.7363,0.1946,0.0590,0.0000,0.0000,0.1478,0.0003,0.0000,0.0000,0.0000,0.0000
6563.8034,0.2079,0.0590,0.0000,0.0000,0.1458,0.0005,0.0000,0.0000,0.0000,0.0000
6563.8705,0.2114,0.0590,0.0000,0.0000,0.1434,0.0007,0.0000,0.0000,0.0000,0.0000
6563.9375,0.1893,0.0590,0.0000,0.0000,0.1407,0.0011,0.0000,0.0000,0.0000,0.0000
6564.0045,0.1953,0.0590,0.0000,0.0000,0.1377,0.0017,0.0000,0.0000,0.0000,0.0000
6564.0715,0.1977,0.0590,0.0000,0.0000,0.1343,0.0025,0.0000,0.0000,0.0000,0.0000
6564.1385,0.1864,0.0590,0.0000,0.0000,0.1307,0.0036,0.0000,0.0000,0.0000,0.0000
6564.2055,0.1936,0.0590,0.0000,0.0000,0.1269,0.0052,0.0000,0.0000,0.0000,0.0000
6564.2724,0.1839,0.0590,0.0000,0.0000,0.1228,0.0075,0.0000,0.0000,0.0000,0.0000
6564.3394,0.1895,0.0590,0.0000,0.0000,0.1186,0.0105,0.0000,0.0000,0.0000,0.0000
6564.4062,0.1846,0.0590,0.0000,0.0000,0.1142,0.0147,0.0000,0.0000,0.0000,0.0000
6564.4731,0.1878,0.0590,0.0000,0.0000,0.1097,0.0202,0.0000,0.0000,0.0000,0.0000
6564.5400,0.2072,0.0590,0.0000,0.0000,0.1050,0.0274,0.0000,0.0000,0.0000,0.0000
6564.6068,0.2149,0.0590,0.0000,0.0000,0.1003,0.0368,0.0000,0.0000,0.0000,0.0000
6564.6736,0.2333,0.0590,0.0000,0.0000,0.0956,0.0486,0.0000,0.0000,0.0000,0.0000
6564.7404,0.2610,0.0590,0.0000,0.0000,0.0908,0.0635,0.0000,0.0000,0.0000,0.0000
6564.8072,0.2793,0.0590,0.0000,0.0000,0.0861,0.0819,0.0000,0.0000,0.0000,0.0000
6564.8740,0.2952,0.0590,0.0000,0.0000,0.0813,0.1042,0.0000,0.0000,0.0000,0.0000
6564.9407,0.3041,0.0590,0.0000,0.0000,0.0767,0.1309,0.0000,0.0000,0.0000,0.0000
6565.0074,0.3030,0.0590,0.0000,0.0000,0.0721,0.1624,0.0000,0.0000,0.0000,0.0000
6565.0741,0.3190,0.0590,0.0000,0.0000,0.0676,0.1988,0.0000,0.0000,0.0000,0.0000
6565.1408,0.3218,0.0590,0.0000,0.0000,0.0632,0.2403,0.0000,0.0000,0.0000,0.0000
6565.2074,0.3382,0.0590,0.0000,0.0000,0.0590,0.2868,0.0000,0.0000,0.0000,0.0000
6565.2740,0.3727,0.0590,0.0000,0.0000,0.0549,0.3378,0.0000,0.0000,0.0000,0.0000
6565.3406,0.3950,0.0590,0.0000,0.0000,0.0509,0.3929,0.0000,0.0000,0.0000,0.0000
6565.4072,0.4587,0.0590,0.0000,0.0000,0.0471,0.4512,0.0000,0.0000,0.0000,0.0000
6565.4738,0.5237,0.0590,0.0000,0.0000,0.0435,0.5114,0.0000,0.0000,0.0000,0.0000
6565.5403,0.6003,0.0589,0.0000,0.0000,0.0401,0.5724,0.0000,0.0000,0.0000,0.0000
6565.6069,0.7209,0.0589,0.0000,0.0000,0.0368,0.6324,0.0000,0.0000,0.0000,0.0000
6565.6734,0.8655,0.0589,0.0000,0.0000,0.0337,0.6900,0.0000,0.0000,0.0000,0.0000
6565.7398,0.9644,0.0589,0.0000,0.0000,0.0308,0.7432,0.0000,0.0000,0.0000,0.0000
6565.8063,1.0502,0.0589,0.0000,0.0000,0.0280,0.7903,0.0000,0.0000,0.0000,0.0000
6565.8727,1.0805,0.0589,0.0000,0.0000,0.0255,0.8298,0.0000,0.0000,0.0000,0.0000
6565.9392,1.1190,0.0589,0.0000,0.0000,0.0231,0.8603,0.0000,0.0000,0.0000,0.0000
6566.0056,1.1424,0.0589,0.0000,0.0000,0.0209,0.8806,0.0000,0.0000,0.0000,0.0000
6566.0719,1.1100,0.0589,0.0000,0.0000,0.0188,0.8900,0.0000,0.0000,0.0000,0.0000
6566.1383,1.0733,0.0589,0.0000,0.0000,0.0169,0.8882,0.0000,0.0000,0.0000,0.0000
6566.2046,0.9871,0.0589,0.0000,0.0000,0.0152,0.8752,0.0000,0.0000,0.0000,0.0000
6566.2710,0.9433,0.0589,0.0000,0.0000,0.0136,0.8516,0.0000,0.0000,0.0000,0.0000
6566.3373,0.8821,0.0589,0.0000,0.0000,0.0121,0.8181,0.0000,0.0000,0.0000,0.0000
6566.4035,0.8045,0.0589,0.0000,0.0000,0.0108,0.7761,0.0000,0.0000,0.0000,0.0000
6566.4698,0.7043,0.0589,0.0000,0.0000,0.0096,0.7271,0.0000,0.0000,0.0000,0.0000
6566.5360,0.6479,0.0589,0.0000,0.0000,0.0085,0.6725,0.0000,0.0000,0.0000,0.0000
6566.6022,0.5829,0.0589,0.0000,0.0000,0.0075,0.6143,0.0000,0.0000,0.0000,0.0000
6566.6684,0.5339,0.0589,0.0000,0.0000,0.0066,0.5541,0.0000,0.0000,0.0000,0.0000
6566.7346,0.4761,0.0589,0.0000,0.0000,0.0058,0.4936,0.0000,0.0000,0.0000,0.0000
6566.8007,0.4251,0.0589,0.0000,0.0000,0.0051,0.4341,0.0000,0.0000,0.0000,0.0000
