Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model,NII_6584_1_Model,NII_6584_2_Model
6554.6501,0.0016,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.7200,0.0053,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.7898,0.0009,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.8597,0.0014,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.9295,0.0031,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6554.9993,0.0022,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.0691,0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.1388,0.0021,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.2085,0.0023,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.2782,0.0015,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.3479,0.0023,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.4176,0.0003,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.4873,-0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.5569,0.0046,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.6265,-0.0002,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.6961,0.0033,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.7656,0.0013,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.8352,0.0047,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.9047,0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6555.9742,0.0015,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.0437,0.0019,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.1131,-0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.1826,0.0038,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.2520,-0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.3214,0.0019,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.3907,0.0010,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.4601,0.0048,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.5294,0.0044,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.5987,0.0028,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.6680,0.0026,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.7373,0.0034,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.8065,0.0013,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.8758,0.0045,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556.9450,0.0008,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.0142,0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.0833,0.0008,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.1525,0.0007,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.2216,0.0027,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.2907,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.3598,0.0012,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.4288,0.0048,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.4979,0.0018,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.5669,0.0035,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.6359,0.0001,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.7048,0.0022,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.7738,0.0022,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.8427,0.0013,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.9116,0.0036,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6557.9805,-0.0012,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.0494,0.0011,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.1182,0.0031,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.1871,0.0036,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.2559,0.0043,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.3247,0.0023,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.3934,0.0057,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.4622,0.0054,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.5309,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.5996,0.0024,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.6683,0.0035,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.7369,0.0018,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.8056,0.0013,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.8742,0.0031,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6558.9428,-0.0012,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.0114,0.0050,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.0799,0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.1485,0.0007,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.2170,0.0025,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.2855,0.0037,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.3539,0.0049,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.4224,0.0026,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.4908,0.0014,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.5592,0.0034,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.6276,0.0037,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.6960,0.0003,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.7643,0.0028,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.8326,0.0026,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.9009,0.0032,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559.9692,0.0027,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.0375,0.0069,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.1057,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.1740,0.0022,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.2422,0.0025,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.3103,-0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.3785,0.0030,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.4466,0.0033,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.5147,0.0043,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.5828,0.0041,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.6509,0.0039,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.7190,0.0015,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.7870,0.0045,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.8550,0.0085,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.9230,0.0054,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560.9910,0.0039,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6561.0589,0.0009,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6561.1268,0.0060,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6561.1947,0.0046,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6561.2626,0.0078,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6561.3305,0.0056,0.0020,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
6561.3983,0.0042,0.0020,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
6561.4661,0.0065,0.0020,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000
6561.5339,0.0066,0.0020,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000
6561.6017,0.0077,0.0020,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000
6561.6695,0.0082,0.0020,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000
6561.7372,0.0142,0.0020,0.0000,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0000
6561.8049,0.0187,0.0020,0.0000,0.0000,0.0000,0.0144,0.0000,0.0000,0.0000,0.0000
6561.8726,0.0280,0.0020,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.0000,0.0000
6561.9403,0.0467,0.0020,0.0000,0.0000,0.0000,0.0454,0.0000,0.0000,0.0000,0.0000
6562.0080,0.0756,0.0020,0.0000,0.0000,0.0000,0.0755,0.0000,0.0000,0.0000,0.0000
6562.0756,0.1162,0.0020,0.0000,0.0000,0.0000,0.1204,0.0000,0.0000,0.0000,0.0000
6562.1432,0.1709,0.0020,0.0000,0.0000,0.0000,0.1839,0.0000,0.0000,0.0000,0.0000
6562.2108,0.2379,0.0020,0.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.0000,0.0000
6562.2784,0.3452,0.0020,0.0000,0.0000,0.0000,0.3779,0.0000,0.0000,0.0000,0.0000
6562.3459,0.4905,0.0020,0.0000,0.0000,0.0000,0.5084,0.0000,0.0000,0.0000,0.0000
6562.4134,0.6443,0.0020,0.0000,0.0000,0.0000,0.6555,0.0000,0.0000,0.0000,0.0000
6562.4810,0.8172,0.0020,0.0000,0.0000,0.0000,0.8101,0.0000,0.0000,0.0000,0.0000
6562.5484,1.0178,0.0020,0.0000,0.0000,0.0000,0.9597,0.0000,0.0000,0.0000,0.0000
6562.6159,1.1743,0.0020,0.0000,0.0000,0.0000,1.0900,0.0000,0.0000,0.0000,0.0000
6562.6834,1.2835,0.0020,0.0000,0.0000,0.0000,1.1867,0.0000,0.0000,0.0000,0.0000
6562.7508,1.3360,0.0020,0.0000,0.0000,0.0000,1.2388,0.0000,0.0000,0.0000,0.0000
6562.8182,1.3053,0.0020,0.0000,0.0000,0.0000,1.2397,0.0000,0.0000,0.0000,0.0000
6562.8856,1.1280,0.0020,0.0000,0.0000,0.0000,1.1895,0.0000,0.0000,0.0000,0.0000
6562.9529,1.0439,0.0020,0.0000,0.0000,0.0000,1.0943,0.0000,0.0000,0.0000,0.0000
6563.0203,0.9419,0.0020,0.0000,0.0000,0.0000,0.9653,0.0000,0.0000,0.0000,0.0000
6563.0876,0.7820,0.0020,0.0000,0.0000,0.0000,0.8165,0.0000,0.0000,0.0000,0.0000
6563.1549,0.6215,0.0020,0.0000,0.0000,0.0000,0.6623,0.0000,0.0000,0.0000,0.0000
6563.2222,0.4783,0.0020,0.0000,0.0000,0.0000,0.5152,0.0000,0.0000,0.0000,0.0000
6563.2894,0.3596,0.0020,0.0000,0.0000,0.0000,0.3843,0.0000,0.0000,0.0000,0.0000
6563.3567,0.2621,0.0020,0.0000,0.0000,0.0000,0.2749,0.0000,0.0000,0.0000,0.0000
6563.4239,0.1920,0.0020,0.0000,0.0000,0.0000,0.1886,0.0000,0.0000,0.0000,0.0000
6563.4911,0.1369,0.0020,0.0000,0.0000,0.0000,0.1241,0.0000,0.0000,0.0000,0.0000
6563.5582,0.1006,0.0020,0.0000,0.0000,0.0000,0.0784,0.0000,0.0000,0.0000,0.0000
6563.6254,0.0700,0.0020,0.0000,0.0000,0.0000,0.0474,0.0000,0.0000,0.0000,0.0000
6563.6925,0.0545,0.0020,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.0000,0.0000
6563.7596,0.0439,0.0020,0.0000,0.0000,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000
6563.8267,0.0325,0.0020,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000
6563.8938,0.0244,0.0020,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000
6563.9608,0.0145,0.0020,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000
6564.0279,0.0108,0.0020,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000
6564.0949,0.0085,0.0020,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000
6564.1619,0.0051,0.0020,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
6564.2288,0.0058,0.0020,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
6564.2958,0.0017,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.3627,0.0087,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.4296,0.0070,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.4965,0.0033,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.5633,0.0061,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.6302,0.0024,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.6970,0.0044,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.7638,0.0031,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.8306,0.0017,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.8973,0.0039,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6564.9640,0.0004,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.0308,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.0975,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.1641,0.0014,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.2308,0.0032,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.2974,0.0005,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.3640,0.0014,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.4306,0.0007,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.4972,0.0045,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.5637,0.0036,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.6302,0.0039,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.6967,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.7632,-0.0002,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.8297,0.0022,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.8961,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.9626,0.0007,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.0290,0.0023,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.0953,-0.0006,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.1617,-0.0004,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.2280,0.0038,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.2944,0.0009,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.3606,0.0038,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.4269,0.0008,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.4932,-0.0005,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.5594,0.0021,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.6256,-0.0010,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.6918,-0.0002,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.7580,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8241,0.0006,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8903,0.0039,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.9564,0.0017,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0225,-0.0006,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0885,0.0031,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.1546,0.0001,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2206,0.0026,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2866,0.0003,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.3526,0.0023,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.4185,0.0010,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.4845,0.0004,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.5504,0.0008,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.6163,-0.0004,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.6822,0.0022,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.7480,0.0036,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.8139,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.8797,-0.0001,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.9455,0.0007,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.0113,0.0021,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.0770,-0.0005,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.1428,0.0025,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.2085,0.0014,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.2742,-0.0009,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.3398,0.0036,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.4055,0.0022,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.4711,0.0028,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.5367,0.0020,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.6023,0.0033,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.6679,0.0017,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.7334,0.0051,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.7989,0.0072,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.8644,0.0023,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.9299,0.0038,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.9954,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.0608,-0.0010,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.1262,0.0031,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.1916,0.0024,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.2570,0.0013,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.3224,0.0012,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.3877,0.0019,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.4530,0.0028,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.5183,0.0003,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.5836,0.0019,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.6488,0.0018,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.7141,-0.0004,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.7793,0.0030,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.8445,0.0007,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.9097,0.0023,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.9748,0.0007,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.0399,0.0035,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.1050,0.0019,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.1701,0.0050,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.2352,0.0012,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.3002,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.3653,0.0039,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.4303,0.0023,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.4952,0.0009,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.5602,0.0038,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.6251,0.0032,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.6901,0.0052,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.7550,0.0018,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.8198,0.0012,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.8847,0.0022,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.9495,0.0026,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.0144,0.0031,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.0792,0.0025,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.1439,-0.0008,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.2087,0.0027,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
