Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model
6523.1719,0.0641,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.1719,0.0641,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2114,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2114,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2508,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2508,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2903,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.2903,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.3297,0.0620,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.3297,0.0620,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.3692,0.0576,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.3692,0.0576,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4086,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4086,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4481,0.0588,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4481,0.0588,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4875,0.0656,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.4875,0.0656,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.5269,0.0694,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.5269,0.0694,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.5663,0.0648,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.5663,0.0648,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6057,0.0610,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6057,0.0610,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6451,0.0627,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6451,0.0627,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6845,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.6845,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.7239,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.7239,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.7633,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.7633,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8027,0.0545,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8027,0.0545,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8421,0.0554,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8421,0.0554,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8815,0.0539,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.8815,0.0539,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9208,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9208,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9602,0.0564,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9602,0.0564,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9995,0.0577,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6523.9995,0.0577,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.0389,0.0586,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.0389,0.0586,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.0782,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.0782,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1176,0.0598,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1176,0.0598,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1569,0.0661,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1569,0.0661,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1962,0.0616,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.1962,0.0616,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.2356,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.2356,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.2749,0.0599,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.2749,0.0599,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3142,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3142,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3535,0.0680,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3535,0.0680,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3928,0.0613,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.3928,0.0613,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.4321,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.4321,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.4714,0.0651,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.4714,0.0651,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5107,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5107,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5500,0.0599,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5500,0.0599,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5892,0.0580,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.5892,0.0580,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.6285,0.0573,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.6285,0.0573,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.6678,0.0630,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.6678,0.0630,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7070,0.0603,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7070,0.0603,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7463,0.0608,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7463,0.0608,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7855,0.0648,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.7855,0.0648,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.8248,0.0665,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.8248,0.0665,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.8640,0.0660,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.8640,0.0660,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9033,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9033,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9425,0.0625,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9425,0.0625,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9817,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6524.9817,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0209,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0209,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0601,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0601,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0993,0.0606,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.0993,0.0606,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.1385,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.1385,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.1777,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.1777,0.0631,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2169,0.0643,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2169,0.0643,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2561,0.0604,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2561,0.0604,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2953,0.0670,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.2953,0.0670,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.3344,0.0647,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.3344,0.0647,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.3736,0.0649,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.3736,0.0649,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4128,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4128,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4519,0.0560,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4519,0.0560,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4911,0.0590,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.4911,0.0590,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.5302,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.5302,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.5694,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.5694,0.0629,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6085,0.0651,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6085,0.0651,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6476,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6476,0.0602,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6868,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.6868,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.7259,0.0615,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.7259,0.0615,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.7650,0.0624,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.7650,0.0624,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8041,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8041,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8432,0.0638,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8432,0.0638,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8823,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.8823,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9214,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9214,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9605,0.0650,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9605,0.0650,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9995,0.0641,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525.9995,0.0641,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.0386,0.0635,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.0386,0.0635,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.0777,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.0777,0.0584,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1168,0.0610,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1168,0.0610,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1558,0.0644,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1558,0.0644,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1949,0.0627,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.1949,0.0627,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.2339,0.0650,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.2339,0.0650,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.2730,0.0613,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.2730,0.0613,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3120,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3120,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3510,0.0594,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3510,0.0594,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3901,0.0643,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.3901,0.0643,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.4291,0.0621,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.4291,0.0621,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.4681,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.4681,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5071,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5071,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5461,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5461,0.0628,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5851,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.5851,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.6241,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.6241,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.6631,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.6631,0.0596,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7021,0.0603,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7021,0.0603,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7410,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7410,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7800,0.0605,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.7800,0.0605,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8190,0.0565,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8190,0.0565,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8579,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8579,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8969,0.0646,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.8969,0.0646,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.9359,0.0653,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.9359,0.0653,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.9748,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526.9748,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0137,0.0630,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0137,0.0630,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0527,0.0624,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0527,0.0624,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0916,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.0916,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.1305,0.0585,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.1305,0.0585,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.1694,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.1694,0.0617,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2084,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2084,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2473,0.0590,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2473,0.0590,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2862,0.0538,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.2862,0.0538,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.3251,0.0626,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.3251,0.0626,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.3639,0.0615,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.3639,0.0615,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4028,0.0552,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4028,0.0552,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4417,0.0531,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4417,0.0531,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4806,0.0560,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.4806,0.0560,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5195,0.0561,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5195,0.0561,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5583,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5583,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5972,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.5972,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.6360,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.6360,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.6749,0.0656,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.6749,0.0656,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7137,0.0620,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7137,0.0620,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7526,0.0593,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7526,0.0593,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7914,0.0682,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.7914,0.0682,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.8302,0.0626,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.8302,0.0626,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.8690,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.8690,0.0622,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9078,0.0639,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9078,0.0639,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9467,0.0616,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9467,0.0616,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9855,0.0593,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527.9855,0.0593,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.0243,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.0243,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.0631,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.0631,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1018,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1018,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1406,0.0625,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1406,0.0625,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1794,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.1794,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2182,0.0594,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2182,0.0594,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2569,0.0606,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2569,0.0606,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2957,0.0575,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.2957,0.0575,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.3345,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.3345,0.0636,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.3732,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.3732,0.0600,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4119,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4119,0.0595,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4507,0.0576,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4507,0.0576,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4894,0.0634,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.4894,0.0634,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.5281,0.0565,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.5281,0.0565,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.5669,0.0609,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.5669,0.0609,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6056,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6056,0.0618,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6443,0.0567,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6443,0.0567,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6830,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.6830,0.0623,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7217,0.0598,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7217,0.0598,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7604,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7604,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7991,0.0585,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.7991,0.0585,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.8378,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.8378,0.0612,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.8765,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.8765,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9151,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9151,0.0619,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9538,0.0637,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9538,0.0637,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9925,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6528.9925,0.0601,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6529.0311,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6529.0311,0.0597,0.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
