Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model,NII_6584_1_Model,NII_6584_2_Model
6562.0574,1.0787,0.0097,0.0000,0.0000,0.0000,1.1959,0.0000,0.0000,0.0000,0.0000
6562.1249,1.7075,0.0097,0.0000,0.0000,0.0000,1.7075,0.0000,0.0000,0.0000,0.0000
6562.1925,2.5388,0.0097,0.0000,0.0000,0.0000,2.3822,0.0000,0.0000,0.0000,0.0000
6562.2600,3.6213,0.0097,0.0000,0.0000,0.0000,3.2473,0.0000,0.0000,0.0000,0.0000
6562.3276,4.9351,0.0097,0.0000,0.0000,0.0000,4.3254,0.0000,0.0000,0.0000,0.0000
6562.3951,6.5112,0.0097,0.0000,0.0000,0.0000,5.6296,0.0000,0.0000,0.0000,0.0000
6562.4625,8.3330,0.0097,0.0000,0.0000,0.0000,7.1597,0.0000,0.0000,0.0000,0.0000
6562.5300,10.2005,0.0097,0.0000,0.0000,0.0000,8.8980,0.0000,0.0000,0.0000,0.0000
6562.5974,12.0767,0.0097,0.0000,0.0000,0.0000,10.8061,0.0000,0.0000,0.0000,0.0000
6562.6648,14.1469,0.0097,0.0000,0.0000,0.0000,12.8244,0.0000,0.0000,0.0000,0.0000
6562.7322,15.5612,0.0097,0.0000,0.0000,0.0000,14.8733,0.0000,0.0000,0.0000,0.0000
6562.7996,16.9303,0.0097,0.0000,0.0000,0.0000,16.8575,0.0000,0.0000,0.0000,0.0000
6562.8670,16.9356,0.0097,0.0000,0.0000,0.0000,18.6722,0.0000,0.0000,0.0000,0.0000
6562.9343,18.4847,0.0097,0.0000,0.0000,0.0000,20.2130,0.0000,0.0000,0.0000,0.0000
6563.0016,19.7462,0.0097,0.0000,0.0000,0.0000,21.3848,0.0000,0.0000,0.0000,0.0000
6563.0689,20.2158,0.0097,0.0000,0.0000,0.0000,22.1119,0.0000,0.0000,0.0000,0.0000
6563.1362,20.7762,0.0097,0.0000,0.0000,0.0000,22.3464,0.0000,0.0000,0.0000,0.0000
6563.2034,20.6870,0.0097,0.0000,0.0000,0.0000,22.0726,0.0000,0.0000,0.0000,0.0000
6563.2707,20.8523,0.0097,0.0000,0.0000,0.0000,21.3097,0.0000,0.0000,0.0000,0.0000
6563.3379,20.2230,0.0097,0.0000,0.0000,0.0000,20.1089,0.0000,0.0000,0.0000,0.0000
6563.4050,19.2679,0.0097,0.0000,0.0000,0.0000,18.5478,0.0000,0.0000,0.0000,0.0000
6563.4722,17.8045,0.0097,0.0000,0.0000,0.0000,16.7224,0.0000,0.0000,0.0000,0.0000
6563.5394,16.1832,0.0097,0.0000,0.0000,0.0000,14.7374,0.0000,0.0000,0.0000,0.0000
6563.6065,14.3316,0.0097,0.0000,0.0000,0.0000,12.6960,0.0000,0.0000,0.0000,0.0000
6563.6736,12.1579,0.0097,0.0000,0.0000,0.0000,10.6916,0.0000,0.0000,0.0000,0.0000
6563.7407,9.9782,0.0097,0.0000,0.0000,0.0000,8.8015,0.0000,0.0000,0.0000,0.0000
6563.8077,7.8123,0.0097,0.0000,0.0000,0.0000,7.0831,0.0000,0.0000,0.0000,0.0000
6563.8748,5.9531,0.0097,0.0000,0.0000,0.0000,5.5725,0.0000,0.0000,0.0000,0.0000
6563.9418,4.2789,0.0097,0.0000,0.0000,0.0000,4.2859,0.0000,0.0000,0.0000,0.0000
6564.0088,3.0262,0.0097,0.0000,0.0000,0.0000,3.2227,0.0000,0.0000,0.0000,0.0000
6564.0758,2.0552,0.0097,0.0000,0.0000,0.0000,2.3691,0.0000,0.0000,0.0000,0.0000
6564.1427,1.3595,0.0097,0.0000,0.0000,0.0000,1.7027,0.0000,0.0000,0.0000,0.0000
6564.2097,0.8738,0.0097,0.0000,0.0000,0.0000,1.1965,0.0000,0.0000,0.0000,0.0000
6564.2766,0.5860,0.0097,0.0000,0.0000,0.0000,0.8220,0.0000,0.0000,0.0000,0.0000
6564.3435,0.4015,0.0097,0.0000,0.0000,0.0000,0.5522,0.0000,0.0000,0.0000,0.0000
6564.4103,0.2794,0.0097,0.0000,0.0000,0.0000,0.3627,0.0000,0.0000,0.0000,0.0000
6564.4772,0.2045,0.0097,0.0000,0.0000,0.0000,0.2329,0.0000,0.0000,0.0000,0.0000
6564.5440,0.1588,0.0097,0.0000,0.0000,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000
6564.6108,0.1255,0.0097,0.0000,0.0000,0.0000,0.0898,0.0000,0.0000,0.0000,0.0000
6564.6776,0.0942,0.0097,0.0000,0.0000,0.0000,0.0539,0.0000,0.0000,0.0000,0.0000
6564.7444,0.0758,0.0097,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000,0.0000,0.0000
6564.8111,0.0617,0.0097,0.0000,0.0000,0.0000,0.0182,0.0000,0.0000,0.0000,0.0000
6564.8779,0.0495,0.0097,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000
6564.9446,0.0401,0.0097,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000
6565.0113,0.0315,0.0097,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000
6565.0779,0.0272,0.0097,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000
6565.1446,0.0258,0.0097,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000
6565.2112,0.0203,0.0097,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000
6565.2778,0.0209,0.0097,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
6565.3444,0.0210,0.0097,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
6565.4109,0.0172,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.4775,0.0184,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.5440,0.0158,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.6105,0.0177,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.6770,0.0151,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.7434,0.0166,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.8099,0.0154,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.8763,0.0167,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565.9427,0.0143,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.0090,0.0161,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.0754,0.0146,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.1417,0.0147,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.2080,0.0142,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.2743,0.0137,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.3406,0.0135,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.4069,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.4731,0.0136,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.5393,0.0136,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.6055,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.6716,0.0141,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.7378,0.0137,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8039,0.0114,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8700,0.0121,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.9361,0.0136,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0022,0.0133,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0682,0.0126,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.1342,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2002,0.0134,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2662,0.0127,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.3322,0.0157,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.3981,0.0130,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.4640,0.0131,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.5299,0.0112,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.5958,0.0125,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.6616,0.0125,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.7275,0.0096,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.7933,0.0097,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.8591,0.0096,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.9248,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.9906,0.0097,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.0563,0.0119,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.1220,0.0128,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.1877,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.2534,0.0106,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.3190,0.0129,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.3847,0.0124,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.4503,0.0129,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.5158,0.0155,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.5814,0.0105,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.6470,0.0193,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.7125,0.0129,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.7780,0.0187,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.8435,0.0182,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.9089,0.0124,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.9744,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.0398,0.0145,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.1052,0.0125,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.1706,0.0074,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.2359,0.0094,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.3012,0.0096,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.3666,0.0110,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.4319,0.0116,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.4971,0.0139,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.5624,0.0106,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.6276,0.0131,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.6928,0.0116,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.7580,0.0122,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.8232,0.0134,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.8883,0.0139,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.9535,0.0141,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.0186,0.0122,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.0837,0.0140,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.1487,0.0152,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.2138,0.0142,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.2788,0.0101,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.3438,0.0113,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.4088,0.0143,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.4737,0.0105,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.5387,0.0140,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.6036,0.0107,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.6685,0.0130,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.7334,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.7982,0.0094,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.8631,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.9279,0.4200,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.9927,0.3206,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.0575,0.0119,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.1222,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.1870,0.0131,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.2517,0.0096,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.3164,0.0120,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.3810,0.0097,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.4457,0.0120,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.5103,0.0091,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.5749,0.0095,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.6395,0.0115,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.7041,0.0098,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.7686,0.0132,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.8332,0.0126,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.8977,0.0134,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.9622,0.0125,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.0266,0.0149,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.0911,0.0127,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.1555,0.0132,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.2199,0.0137,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.2843,0.0122,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.3486,0.0093,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.4130,0.0129,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.4773,0.0139,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.5416,0.0134,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.6059,0.0115,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.6701,0.0143,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.7344,0.0132,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.7986,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.8628,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.9270,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.9911,0.0126,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.0553,0.0105,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.1194,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.1835,0.0098,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.2475,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.3116,0.0108,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.3756,0.0098,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.4396,0.0098,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.5036,0.0093,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.5676,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.6316,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.6955,0.0103,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.7594,0.0100,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.8233,0.0114,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.8871,0.0095,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.9510,0.0142,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.0148,0.0135,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.0786,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.1424,0.0122,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.2062,0.0182,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.2699,0.0092,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.3336,0.0120,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.3973,0.0129,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.4610,0.0141,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.5247,0.0116,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.5883,0.0113,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.6519,0.0069,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.7155,0.0131,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.7791,0.0131,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.8427,0.0111,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.9062,0.0103,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.9697,0.0135,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.0332,0.0120,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.0967,0.0139,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.1601,0.0116,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.2236,0.0141,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.2870,0.0118,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.3504,0.0134,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.4137,0.0115,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.4771,0.0119,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.5404,0.0108,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.6037,0.0090,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.6670,0.0113,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.7303,0.0138,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.7935,0.0092,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.8568,0.0088,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.9200,0.0111,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.9832,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.0463,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.1095,0.0100,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.1726,0.0128,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.2357,0.0122,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.2988,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.3618,0.0117,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.4249,0.0137,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.4879,0.0125,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.5509,0.0110,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.6139,0.0128,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.6768,0.0106,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.7398,0.0114,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.8027,0.0104,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.8656,0.0130,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.9285,0.0159,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.9913,0.0168,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.0542,0.0133,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.1170,0.0123,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.1798,0.0137,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.2425,0.0596,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.3053,0.0195,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.3680,0.0187,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.4307,0.0188,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.4934,0.0140,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.5561,0.0144,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.6188,0.0247,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.6814,0.0484,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.7440,0.0175,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.8066,0.0169,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.8691,0.0199,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.9317,0.0242,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.9942,0.0288,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.0567,0.0254,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.1192,0.0224,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
