Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model
6560.2363,0.0253,0.0114,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000
6560.3046,0.0240,0.0114,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000
6560.3729,0.0176,0.0114,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000
6560.4412,0.0142,0.0114,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000
6560.5094,0.0147,0.0114,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000
6560.5777,0.0162,0.0114,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
6560.6459,0.0331,0.0114,0.0000,0.0000,0.0174,0.0000,0.0000,0.0000
6560.7141,0.0425,0.0114,0.0000,0.0000,0.0290,0.0000,0.0000,0.0000
6560.7822,0.0479,0.0114,0.0000,0.0000,0.0465,0.0000,0.0000,0.0000
6560.8504,0.0907,0.0114,0.0000,0.0000,0.0717,0.0000,0.0000,0.0000
6560.9185,0.1254,0.0114,0.0000,0.0000,0.1064,0.0000,0.0000,0.0000
6560.9866,0.1468,0.0114,0.0000,0.0000,0.1519,0.0000,0.0000,0.0000
6561.0547,0.2046,0.0114,0.0000,0.0000,0.2085,0.0000,0.0000,0.0000
6561.1228,0.3011,0.0114,0.0000,0.0000,0.2754,0.0000,0.0000,0.0000
6561.1908,0.3686,0.0114,0.0000,0.0000,0.3500,0.0000,0.0000,0.0000
6561.2588,0.4680,0.0114,0.0000,0.0000,0.4279,0.0000,0.0000,0.0000
6561.3268,0.5401,0.0114,0.0000,0.0000,0.5034,0.0000,0.0000,0.0000
6561.3948,0.5894,0.0114,0.0000,0.0000,0.5698,0.0000,0.0000,0.0000
6561.4628,0.6210,0.0114,0.0000,0.0000,0.6206,0.0000,0.0000,0.0000
6561.5307,0.6267,0.0114,0.0000,0.0000,0.6504,0.0000,0.0000,0.0000
6561.5986,0.6146,0.0114,0.0000,0.0000,0.6559,0.0000,0.0000,0.0000
6561.6665,0.5193,0.0114,0.0000,0.0000,0.6365,0.0000,0.0000,0.0000
6561.7344,0.5220,0.0114,0.0000,0.0000,0.5945,0.0000,0.0000,0.0000
6561.8022,0.4929,0.0114,0.0000,0.0000,0.5344,0.0000,0.0000,0.0000
6561.8701,0.4666,0.0114,0.0000,0.0000,0.4622,0.0000,0.0000,0.0000
6561.9379,0.4231,0.0114,0.0000,0.0000,0.3849,0.0000,0.0000,0.0000
6562.0057,0.3917,0.0114,0.0000,0.0000,0.3084,0.0001,0.0000,0.0000
6562.0735,0.2919,0.0114,0.0000,0.0000,0.2379,0.0002,0.0000,0.0000
6562.1412,0.2265,0.0114,0.0000,0.0000,0.1766,0.0004,0.0000,0.0000
6562.2089,0.1517,0.0114,0.0000,0.0000,0.1262,0.0007,0.0000,0.0000
6562.2767,0.1059,0.0113,0.0000,0.0000,0.0868,0.0014,0.0000,0.0000
6562.3443,0.0826,0.0113,0.0000,0.0000,0.0575,0.0026,0.0000,0.0000
6562.4120,0.0455,0.0113,0.0000,0.0000,0.0367,0.0047,0.0000,0.0000
6562.4797,0.0432,0.0113,0.0000,0.0000,0.0225,0.0086,0.0000,0.0000
6562.5473,0.0445,0.0113,0.0000,0.0000,0.0133,0.0151,0.0000,0.0000
6562.6149,0.0704,0.0113,0.0000,0.0000,0.0076,0.0262,0.0000,0.0000
6562.6825,0.0742,0.0113,0.0000,0.0000,0.0041,0.0443,0.0000,0.0000
6562.7501,0.0882,0.0113,0.0000,0.0000,0.0022,0.0734,0.0000,0.0000
6562.8176,0.1266,0.0113,0.0000,0.0000,0.0011,0.1189,0.0000,0.0000
6562.8851,0.2128,0.0113,0.0000,0.0000,0.0005,0.1885,0.0000,0.0000
6562.9526,0.3221,0.0113,0.0000,0.0000,0.0003,0.2926,0.0000,0.0000
6563.0201,0.4982,0.0113,0.0000,0.0000,0.0001,0.4446,0.0000,0.0000
6563.0876,0.7741,0.0113,0.0000,0.0000,0.0001,0.6611,0.0000,0.0000
6563.1550,1.1200,0.0113,0.0000,0.0000,0.0000,0.9622,0.0000,0.0000
6563.2224,1.5652,0.0113,0.0000,0.0000,0.0000,1.3707,0.0000,0.0000
6563.2898,2.2063,0.0113,0.0000,0.0000,0.0000,1.9113,0.0000,0.0000
6563.3572,2.9632,0.0113,0.0000,0.0000,0.0000,2.6086,0.0000,0.0000
6563.4246,3.9827,0.0113,0.0000,0.0000,0.0000,3.4851,0.0000,0.0000
6563.4919,5.0525,0.0113,0.0000,0.0000,0.0000,4.5577,0.0000,0.0000
6563.5592,6.5334,0.0113,0.0000,0.0000,0.0000,5.8347,0.0000,0.0000
6563.6265,8.0755,0.0113,0.0000,0.0000,0.0000,7.3119,0.0000,0.0000
6563.6938,9.7030,0.0113,0.0000,0.0000,0.0000,8.9700,0.0000,0.0000
6563.7610,11.3781,0.0113,0.0000,0.0000,0.0000,10.7725,0.0000,0.0000
6563.8283,12.9836,0.0113,0.0000,0.0000,0.0000,12.6652,0.0000,0.0000
6563.8955,14.3300,0.0113,0.0000,0.0000,0.0000,14.5775,0.0000,0.0000
6563.9627,15.2959,0.0113,0.0000,0.0000,0.0000,16.4263,0.0000,0.0000
6564.0298,16.2812,0.0113,0.0000,0.0000,0.0000,18.1215,0.0000,0.0000
6564.0970,16.9927,0.0113,0.0000,0.0000,0.0000,19.5726,0.0000,0.0000
6564.1641,17.7899,0.0113,0.0000,0.0000,0.0000,20.6975,0.0000,0.0000
6564.2312,19.0575,0.0113,0.0000,0.0000,0.0000,21.4292,0.0000,0.0000
6564.2983,20.0960,0.0113,0.0000,0.0000,0.0000,21.7232,0.0000,0.0000
6564.3654,21.1701,0.0113,0.0000,0.0000,0.0000,21.5615,0.0000,0.0000
6564.4324,21.6786,0.0113,0.0000,0.0000,0.0000,20.9547,0.0000,0.0000
6564.4994,21.3588,0.0113,0.0000,0.0000,0.0000,19.9406,0.0000,0.0000
6564.5664,20.9112,0.0113,0.0000,0.0000,0.0000,18.5805,0.0000,0.0000
6564.6334,19.8967,0.0113,0.0000,0.0000,0.0000,16.9531,0.0000,0.0000
6564.7004,17.9191,0.0113,0.0000,0.0000,0.0000,15.1469,0.0000,0.0000
6564.7673,15.0904,0.0113,0.0000,0.0000,0.0000,13.2521,0.0000,0.0000
6564.8342,13.0205,0.0113,0.0000,0.0000,0.0000,11.3538,0.0000,0.0000
6564.9011,10.6821,0.0113,0.0000,0.0000,0.0000,9.5259,0.0000,0.0000
6564.9680,8.8001,0.0113,0.0000,0.0000,0.0000,7.8269,0.0000,0.0000
6565.0349,6.7111,0.0113,0.0000,0.0000,0.0000,6.2978,0.0000,0.0000
6565.1017,4.9547,0.0113,0.0000,0.0000,0.0000,4.9628,0.0000,0.0000
6565.1685,3.5442,0.0113,0.0000,0.0000,0.0000,3.8300,0.0000,0.0000
6565.2353,2.4634,0.0113,0.0000,0.0000,0.0000,2.8948,0.0000,0.0000
6565.3021,1.6957,0.0113,0.0000,0.0000,0.0000,2.1429,0.0000,0.0000
6565.3688,1.0980,0.0113,0.0000,0.0000,0.0000,1.5536,0.0000,0.0000
6565.4356,0.7083,0.0113,0.0000,0.0000,0.0000,1.1032,0.0000,0.0000
6565.5023,0.4924,0.0113,0.0000,0.0000,0.0000,0.7673,0.0000,0.0000
6565.5690,0.3184,0.0113,0.0000,0.0000,0.0000,0.5227,0.0000,0.0000
6565.6356,0.2116,0.0113,0.0000,0.0000,0.0000,0.3488,0.0000,0.0000
6565.7023,0.1534,0.0113,0.0000,0.0000,0.0000,0.2280,0.0000,0.0000
6565.7689,0.1122,0.0113,0.0000,0.0000,0.0000,0.1459,0.0000,0.0000
6565.8355,0.0781,0.0113,0.0000,0.0000,0.0000,0.0915,0.0000,0.0000
6565.9021,0.0647,0.0113,0.0000,0.0000,0.0000,0.0562,0.0000,0.0000
6565.9687,0.0415,0.0113,0.0000,0.0000,0.0000,0.0338,0.0000,0.0000
6566.0352,0.0354,0.0113,0.0000,0.0000,0.0000,0.0199,0.0000,0.0000
6566.1017,0.0242,0.0113,0.0000,0.0000,0.0000,0.0115,0.0000,0.0000
6566.1682,0.0113,0.0113,0.0000,0.0000,0.0000,0.0065,0.0000,0.0000
6566.2347,0.0230,0.0113,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000
6566.3012,0.0364,0.0113,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000
6566.3676,0.0268,0.0113,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000
6566.4340,0.0245,0.0113,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000
6566.5004,0.0124,0.0113,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
6566.5668,0.0192,0.0113,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6566.6331,0.0147,0.0113,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6566.6995,0.0046,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.7658,0.0112,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8321,0.0348,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.8984,0.0210,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6566.9646,0.0237,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0308,0.0288,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.0970,0.0180,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.1632,0.0186,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2294,0.0179,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.2955,0.0294,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.3617,0.0305,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.4278,0.0073,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.4938,0.0193,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.5599,0.0224,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.6259,0.0399,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.6920,0.0177,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.7580,0.0121,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.8239,0.0092,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.8899,0.0175,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6567.9558,0.0238,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.0217,0.0103,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.0876,0.0126,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.1535,0.0160,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.2193,0.0199,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.2852,0.0105,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.3510,0.0098,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.4168,0.0176,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.4825,0.0239,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.5483,0.0219,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.6140,0.0259,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.6797,0.0181,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.7454,0.0124,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.8110,0.0159,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.8767,0.0024,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6568.9423,0.0229,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.0079,0.0036,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.0735,0.0019,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.1390,0.0053,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.2046,0.0048,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.2701,0.0284,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.3356,0.0139,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.4010,0.0134,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.4665,0.0195,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.5319,0.0089,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.5973,0.0092,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.6627,0.0144,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.7281,0.0096,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.7934,0.0036,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.8588,0.0017,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.9241,0.0048,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6569.9893,0.0067,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.0546,0.0120,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.1198,0.0171,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.1851,0.0158,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.2503,0.0173,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.3154,0.0269,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.3806,0.0135,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.4457,0.0001,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.5108,0.0020,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.5759,0.0082,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.6410,0.0027,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.7060,0.0088,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.7711,0.0071,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.8361,0.0103,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.9011,0.0026,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6570.9660,0.0084,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.0310,0.0312,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.0959,0.0158,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.1608,0.0053,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.2257,0.0107,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.2905,-0.0094,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.3554,0.0062,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.4202,0.0118,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.4850,0.0206,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.5498,0.0124,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.6145,0.0224,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.6793,0.0158,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.7440,0.0074,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.8087,0.0006,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.8733,0.0081,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6571.9380,0.0132,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.0026,0.0024,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.0672,0.0078,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.1318,0.0102,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.1964,0.0145,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.2609,0.0050,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.3254,0.0156,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.3899,0.0056,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.4544,0.0061,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.5189,0.0142,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.5833,0.0287,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.6477,0.0060,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.7121,-0.0065,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.7765,0.0221,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.8408,0.0256,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.9052,0.0114,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6572.9695,-0.0061,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.0338,0.0046,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.0980,0.0064,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.1623,0.0090,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.2265,0.0058,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.2907,0.0088,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.3549,0.0042,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.4190,0.0026,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.4832,0.0292,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.5473,0.0157,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.6114,0.0105,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.6755,0.0148,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.7395,-0.0042,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.8036,0.0011,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.8676,0.0076,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.9316,0.0161,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573.9956,0.0160,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.0595,0.0142,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.1234,0.0159,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.1873,0.0167,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.2512,0.0180,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.3151,0.0140,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.3789,0.0061,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.4428,0.0202,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.5066,0.0237,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.5703,0.0012,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.6341,0.0155,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.6978,0.0175,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.7616,0.0187,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.8253,0.0039,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.8889,0.0297,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6574.9526,0.0122,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.0162,0.0017,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.0798,0.0231,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.1434,0.0044,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.2070,0.0169,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.2705,0.0222,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.3341,0.0049,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.3976,-0.0068,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.4611,-0.0042,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.5245,-0.0118,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.5880,0.0086,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.6514,0.0210,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.7148,0.0143,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.7782,0.0157,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.8415,0.0234,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.9049,0.0056,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6575.9682,0.0008,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.0315,-0.0095,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.0947,-0.0043,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.1580,0.0014,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.2212,0.0007,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.2844,-0.0002,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.3476,-0.0015,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.4108,-0.0000,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.4739,0.4137,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.5371,0.0306,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.6002,0.0065,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.6632,0.0092,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.7263,0.0090,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.7893,0.0144,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.8524,0.0003,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.9154,0.0043,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6576.9783,0.0081,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.0413,0.0075,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.1042,0.0162,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.1671,0.0262,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.2300,0.0169,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.2929,0.0096,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.3557,0.0131,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.4186,0.0087,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.4814,0.0039,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.5442,0.0022,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.6069,0.0158,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.6697,0.0132,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.7324,0.0158,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.7951,0.0143,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.8578,0.0241,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.9204,0.0172,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577.9831,0.0218,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.0457,-0.0015,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.1083,0.0220,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.1709,0.0286,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.2334,0.0001,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.2960,0.0085,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.3585,0.0161,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.4210,0.0197,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.4834,0.0063,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.5459,0.0134,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.6083,0.0122,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.6707,0.0230,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.7331,0.0267,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.7954,0.0084,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.8578,-0.0048,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.9201,0.0083,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6578.9824,0.0270,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.0447,0.0227,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.1069,0.0288,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.1692,0.0463,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.2314,0.0279,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.2936,0.0314,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.3558,0.0286,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.4179,0.0385,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.4800,0.0398,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.5422,0.0235,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.6042,0.0429,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.6663,0.0474,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.7284,0.0706,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.7904,0.0470,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579.8524,0.0515,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
