# Wavelength in nm, Data in electron
wavelength data
347.4153900718692 0.0
347.41725078251676 0.0
347.41911150313007 0.0
347.4209722337091 0.0
347.422832974254 0.0
347.42469372476484 0.0
347.4265544852416 0.0
347.4284152556842 0.0
347.430276036093 0.0
347.43213682646785 0.0
347.4339976268087 0.0
347.435858437116 0.0
347.4377192573894 0.0
347.4395800876291 0.0
347.4414409278352 0.0
347.4433017780077 0.0
347.44516263814666 0.0
347.44702350825213 0.0
347.44888438832425 0.0
347.45074527836294 0.0
347.45260617836834 0.0
347.45446708834044 0.0
347.4563280082793 0.0
347.45818893818506 0.0
347.46004987805765 0.0
347.4619108278972 0.0
347.46377178770376 0.0
347.46563275747735 0.0
347.4674937372181 0.0
347.46935472692604 0.0
347.47121572660114 0.0
347.4730767362435 0.0
347.4749377558532 0.0
347.4767987854303 0.0
347.4786598249747 0.0
347.48052087448673 0.0
347.4823819339662 0.0
347.4842430034133 0.0
347.48610408282804 0.0
347.48796517221047 0.0
347.4898262715606 0.0
347.4916873808786 0.0
347.4935485001644 0.0
347.49540962941813 0.0
347.49727076863985 0.0
347.4991319178295 0.0
347.50099307698736 0.0
347.50285424611326 0.0
347.50471542520734 0.0
347.50657661426965 0.0
347.50843781330025 0.0
347.51029902229914 0.0
347.51216024126643 0.0
347.5140214702022 0.0
347.51588270910645 0.0
347.51774395797923 0.0
347.51960521682065 0.0
347.5214664856307 0.0
347.52332776440943 0.0
347.5251890531569 0.0
347.52705035187324 0.0
347.52891166055844 0.0
347.5307729792126 0.0
347.53263430783574 0.0
347.53449564642784 0.0
347.536356994989 0.0
347.5382183535194 0.0
347.5400797220189 0.0
347.5419411004877 0.0
347.54380248892573 0.0
347.5456638873332 0.0
347.54752529570993 0.0
347.54938671405625 0.0
347.55124814237206 0.0
347.55310958065735 0.0
347.5549710289124 0.0
347.55683248713706 0.0
347.5586939553313 0.0
347.5605554334955 0.0
347.56241692162945 0.0
347.5642784197333 0.0
347.56613992780706 0.0
347.5680014458509 0.0
347.56986297386464 0.0
347.5717245118486 0.0
347.5735860598026 0.0
347.5754476177269 0.0
347.57730918562146 0.0
347.5791707634863 0.0
347.5810323513214 0.0
347.5828939491271 0.0
347.58475555690313 0.0
347.58661717464975 0.0
347.5884788023669 0.0
347.5903404400548 0.0
347.59220208771325 0.0
347.5940637453425 0.0
347.59592541294256 0.0
347.59778709051346 0.0
347.59964877805515 0.0
347.60151047556786 0.0
347.6033721830516 0.0
347.6052339005064 0.0
347.60709562793227 0.0
347.6089573653294 0.0
347.61081911269764 0.0
347.6126808700372 0.0
347.6145426373481 0.0
347.6164044146303 0.0
347.61826620188396 0.0
347.6201279991092 0.0
347.6219898063058 0.0
347.6238516234742 0.0
347.6257134506141 0.0
347.6275752877258 0.0
347.62943713480917 0.0
347.63129899186436 0.0
347.6331608588914 0.0
347.6350227358904 0.0
347.63688462286126 0.0
347.6387465198043 0.0
347.6406084267193 0.0
347.6424703436065 0.0
347.6443322704658 0.0
347.64619420729736 0.0
347.6480561541012 0.0
347.6499181108774 0.0
347.651780077626 0.0
347.65364205434696 0.0
347.6555040410405 0.0
347.6573660377066 0.0
347.65922804434535 0.0
347.66109006095667 0.0
347.6629520875407 0.0
347.6648141240976 0.0
347.66667617062717 0.0
347.6685382271297 0.0
347.6704002936052 0.0
347.6722623700536 0.0
347.67412445647506 0.0
347.6759865528697 0.0
347.6778486592374 0.0
347.67971077557826 0.0
347.68157290189237 0.0
347.68343503817977 0.0
347.6852971844406 0.0
347.68715934067484 0.0
347.68902150688245 0.0
347.6908836830636 0.0
347.69274586921836 0.0
347.6946080653467 0.0
347.6964702714488 0.0
347.69833248752457 0.0
347.7001947135741 0.0
347.70205694959753 0.0
347.7039191955947 0.0
347.705781451566 0.0
347.7076437175112 0.0
347.70950599343047 0.0
347.71136827932384 0.0
347.71323057519135 0.0
347.71509288103306 0.0
347.7169551968491 0.0
347.71881752263937 0.0
347.7206798584041 0.0
347.7225422041431 0.0
347.7244045598567 0.0
347.7262669255448 0.0
347.7281293012075 0.0
347.7299916868448 0.0
347.73185408245683 0.0
347.7337164880436 0.0
347.7355789036052 0.0
347.7374413291415 0.0
347.7393037646529 0.0
347.7411662101391 0.0
347.7430286656004 0.0
347.74489113103675 0.0
347.7467536064482 0.0
347.7486160918348 0.0
347.7504785871967 0.0
347.75234109253375 0.0
347.7542036078463 0.0
347.7560661331341 0.0
347.75792866839737 0.0
347.75979121363616 0.0
347.76165376885046 0.0
347.7635163340404 0.0
347.76537890920594 0.0
347.7672414943472 0.0
347.7691040894643 0.0
347.7709666945571 0.0
347.7728293096258 0.0
347.77469193467044 0.0
347.77655456969103 0.0
347.77841721468764 0.0
347.7802798696604 0.0
347.7821425346092 0.0
347.78400520953426 0.0
347.78586789443546 0.0
347.78773058931307 0.0
347.78959329416693 0.0
347.7914560089972 0.0
347.79331873380397 0.0
347.79518146858726 0.0
347.7970442133471 0.0
347.7989069680835 0.0
347.8007697327966 0.0
347.8026325074864 0.0
347.80449529215304 0.0
347.8063580867965 0.0
347.8082208914168 0.0
347.810083706014 0.0
347.81194653058816 0.0
347.8138093651395 0.0
347.8156722096678 0.0
347.8175350641733 0.0
347.81939792865603 0.0
347.821260803116 0.0
347.8231236875532 0.0
347.8249865819679 0.0
347.8268494863599 0.0
347.82871240072944 0.0
347.83057532507644 0.0
347.8324382594011 0.0
347.83430120370326 0.0
347.8361641579832 0.0
347.83802712224093 0.0
347.8398900964763 0.0
347.8417530806896 0.0
347.8436160748808 0.0
347.84547907904994 0.0
347.8473420931971 0.0
347.8492051173223 0.0
347.8510681514256 0.0
347.85293119550704 9071.6259765625
347.8547942495667 -14449.671875
347.8566573136046 -20275.01171875
347.85852038762096 -17879.2421875
347.8603834716156 -19129.955078125
347.86224656558863 -15817.134765625
347.86410966954026 -13662.806640625
347.86597278347034 -9942.3447265625
347.867835907379 -7922.45166015625
347.86969904126636 -25169.845703125
347.8715621851324 -32313.15625
347.8734253389772 -19190.751953125
347.87528850280074 -5004.87646484375
347.87715167660315 9826.08984375
347.8790148603846 50552.80078125
347.8808780541449 11147.201171875
347.8827412578842 -2307.3564453125
347.88460447160264 -15753.861328125
347.88646769530015 -23960.580078125
347.8883309289769 5211.07177734375
347.89019417263285 137867.15625
347.8920574262681 45065.890625
347.8939206898827 -16162.5419921875
347.8957839634766 -16212.767578125
347.89764724705003 -24012.20703125
347.89951054060293 -19336.849609375
347.9013738441353 32482.224609375
347.9032371576474 36059.55859375
347.9051004811392 25071.478515625
347.9069638146106 38922.85546875
347.9088271580618 1948.31201171875
347.9106905114929 141033.96875
347.9125538749037 83499.1328125
347.91441724829457 -10939.1904296875
347.9162806316654 -9167.3935546875
347.9181440250162 14897.3056640625
347.9200074283471 202442.078125
347.92187084165823 -78279.4296875
347.9237342649494 -197493.125
347.92559769822094 -77773.46875
347.92746114147275 -295140.84375
347.9293245947049 176581.78125
347.9311880579175 90499.3984375
347.93305153111055 120.6924057006836
347.9349150142841 17780.9296875
347.9367785074382 992.2635498046875
347.93864201057295 -2365.88818359375
347.94050552368833 -23915.669921875
347.94236904678445 13042.6640625
347.9442325798614 35846.3828125
347.9460961229192 -20955.13671875
347.94795967595786 -17668.013671875
347.9498232389774 -20631.615234375
347.951686811978 -10240.787109375
347.9535503949596 -11978.171875
347.9554139879223 -27714.701171875
347.9572775908663 -5357.33837890625
347.9591412037913 1946.233642578125
347.9610048266977 -327.0461120605469
347.9628684595854 16714.09375
347.96473210245443 29105.701171875
347.9665957553049 -24894.25390625
347.9684594181369 -21027.6015625
347.9703230909504 -20166.95703125
347.9721867737454 -18119.505859375
347.9740504665221 -88095.7734375
347.97591416928054 -247306.640625
347.9777778820207 -41023.77734375
347.97964160474265 -12142.814453125
347.98150533744644 -81337.890625
347.9833690801321 -100806.96875
347.9852328327998 -17512.943359375
347.98709659544943 -16080.7451171875
347.98896036808117 -73585.9296875
347.990824150695 -11228.41796875
347.992687943291 24819.361328125
347.9945517458692 -11868.3681640625
347.99641555842976 -48994.21484375
347.99827938097263 -8887.0732421875
348.0001432134979 -8242.5927734375
348.00200705600554 -10677.7509765625
348.0038709084957 -3299.888916015625
348.00573477096844 15390.9130859375
348.00759864342376 44346.43359375
348.0094625258617 41076.3125
348.01132641828235 22265.306640625
348.0131903206858 5920.52197265625
348.0150542330721 2412.2529296875
348.0169181554412 6364.41259765625
348.0187820877933 869.34326171875
348.02064603012826 -39603.05859375
348.02250998244625 -38411.5625
348.02437394474737 -749.4502563476562
348.02623791703166 5348.05224609375
348.02810189929914 -9431.767578125
348.02996589154975 -15962.0869140625
348.03182989378377 -7442.1396484375
348.03369390600113 6255.82080078125
348.03555792820185 14551.958984375
348.03742196038604 23236.87109375
348.0392860025537 4064.69580078125
348.04115005470493 35556.49609375
348.04301411683986 31899.296875
348.04487818895836 -15868.1015625
348.0467422710607 -6486.99462890625
348.0486063631467 -1836.5206298828125
348.0504704652165 219.43179321289062
348.0523345772703 -9011.888671875
348.05419869930796 5314.3115234375
348.05606283132965 60816.34375
348.0579269733353 -16724.72265625
348.05979112532515 -23666.923828125
348.0616552872991 -45919.09765625
348.06351945925735 -40633.296875
348.06538364119973 -16321.0458984375
348.0672478331265 -96615.4296875
348.06911203503756 -99738.3515625
348.0709762469331 -46795.80078125
348.07284046881307 -74010.0546875
348.0747047006776 -104342.1953125
348.0765689425267 3422.031982421875
348.07843319436046 -91639.2109375
348.08029745617887 -21899.33203125
348.082161727982 7802.4521484375
348.08402600976996 44093.4609375
348.0858903015427 69243.9140625
348.08775460330037 -156191.109375
348.08961891504305 -31295.767578125
348.09148323677067 -229155.78125
348.0933475684834 -219443.609375
348.0952119101812 -26443.17578125
348.09707626186423 -22332.58984375
348.09894062353237 -52406.53515625
348.10080499518585 -126191.34375
348.1026693768246 -78180.2578125
348.10453376844885 -9721.1044921875
348.10639817005847 10089.2900390625
348.1082625816535 98062.28125
348.1101270032342 14710.8193359375
348.1119914348005 32701.18359375
348.1138558763524 68583.6953125
348.1157203278899 82433.203125
348.11758478941323 70384.0234375
348.11944926092235 7862.67919921875
348.1213137424174 28429.75
348.12317823389833 5922.6474609375
348.12504273536524 -11296.8515625
348.1269072468182 24357.427734375
348.12877176825714 94765.5
348.13063629968224 23505.7109375
348.13250084109353 -12916.98828125
348.13436539249113 -26371.94921875
348.13622995387493 -25705.7421875
348.13809452524504 -15010.58203125
348.1399591066016 13639.712890625
348.1418236979447 6408.80322265625
348.1436882992742 9090.62890625
